Stall_ID,State,GI_Product,Is_Registered_GI,Monthly_Income_Bracket,Has_Govt_ID,Ecommerce_Active,Govt_Interaction_Rating,Fair_Beneficial,Wants_More_Events,Year,Income_Numeric,Govt_Interaction_Score,State_Region,Years_Registered,Digital_Adoption_Index,Performance_Category,Vendor_Age,Still_Active,Years_Active,Churned,Monthly_Income_Bracket_Encoded,Govt_Interaction_Rating_Encoded,State_Bihar,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Nagaland,State_Other,State_Punjab,State_Rajasthan,State_Tamil Nadu,State_Telangana,State_Uttar Pradesh,State_West Bengal,GI_Product_Banaras Zardozi,GI_Product_Chikan Craft,GI_Product_Dokra,GI_Product_Madhubani Paintings,GI_Product_Others,GI_Product_Sanganer Block Print,State_Region_East,State_Region_North,State_Region_Other,State_Region_South,State_Region_West,Years_Since_Start,Is_Recent_Year,COVID_Period,Post_Digital_Era
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2018,25000.0,3,South,1,1.1732498952680694,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,0,0,0
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,South,0,1.063081550739715,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,0,0,0
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2020,25000.0,3,South,7,0.895542761207487,1,5,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,1,1,0
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2021,25000.0,3,South,2,0.9303011393117344,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6,1,1,1
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2022,25000.0,3,South,7,0.9178267276042484,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,1,0,1
102,Tamil Nadu,Others,1,<50K,1,0,Good,1,1,2023,25000.0,3,South,7,0.3421851049807233,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,1,0,1
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2024,25000.0,3,South,12,1.1423541662944598,1,9,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9,1,0,1
102,Tamil Nadu,Others,1,<50K,1,1,Good,1,1,2025,25000.0,3,South,1,0.8664266463082984,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10,1,0,1
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2015,75000.0,3,East,4,0.8684209192430573,2,0,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0
103,Bihar,Others,1,100K-200K,1,1,Good,1,1,2016,150000.0,3,East,3,1.1661825251654954,2,1,True,11,0,2.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0
103,Bihar,Others,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,East,3,0.4307197771094346,2,2,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2,0,0,0
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2018,75000.0,3,East,5,0.8625243397612514,2,3,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,0,0,0
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2019,75000.0,3,East,8,0.8967507302341164,2,4,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,0,0,0
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2020,75000.0,3,East,2,0.9922769322830292,2,5,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,1,1,0
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2021,75000.0,3,East,4,0.9149363180432866,2,6,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,1,1,1
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2022,75000.0,3,East,9,1.043041595500927,2,7,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,7,1,0,1
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2023,75000.0,3,East,9,1.0357052126693889,2,8,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8,1,0,1
103,Bihar,Others,1,50K-100K,1,1,Good,1,1,2024,75000.0,3,East,9,0.8821203549258388,2,9,True,11,0,1.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,9,1,0,1
103,Bihar,Others,1,100K-200K,1,1,Good,1,1,2025,150000.0,3,East,4,0.9665159128882485,2,10,True,11,0,2.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,1,0,1
104,Karnataka,Others,1,<50K,1,1,Good,1,1,2015,25000.0,3,South,0,1.0498904641126607,1,0,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0
104,Karnataka,Others,1,<50K,1,0,Good,1,1,2016,25000.0,3,South,0,0.4611790252078809,1,1,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,0
104,Karnataka,Others,1,50K-100K,1,0,Good,1,1,2017,75000.0,3,South,5,0.3559328618233586,2,2,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,0,0,0
104,Karnataka,Others,1,200K+,1,0,Good,1,1,2018,150000.0,3,South,1,0.5237754743830204,2,3,True,11,0,3.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,0,0,0
104,Karnataka,Others,1,<50K,1,1,Good,1,1,2019,25000.0,3,South,1,0.9916016644726796,1,4,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4,0,0,0
104,Karnataka,Others,1,<50K,1,0,Good,1,1,2020,25000.0,3,South,2,0.2795747832641175,1,5,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5,1,1,0
104,Karnataka,Others,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,South,10,0.2207363358188674,2,6,True,11,0,1.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,6,1,1,1
104,Karnataka,Others,1,<50K,1,0,Good,1,1,2022,25000.0,3,South,11,0.2830011135372458,1,7,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7,1,0,1
104,Karnataka,Others,1,<50K,1,0,Good,1,1,2023,25000.0,3,South,7,0.2360790044792215,1,8,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8,1,0,1
104,Karnataka,Others,1,<50K,1,1,Good,1,1,2024,25000.0,3,South,11,0.8418890354590599,1,9,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,9,1,0,1
104,Karnataka,Others,1,<50K,1,0,Good,1,1,2025,25000.0,3,South,5,0.4033597217921101,1,10,True,11,0,0.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10,1,0,1
105,Other,Others,0,<50K,0,0,Good,1,1,2015,25000.0,3,Other,0,-0.0549642249601193,1,0,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,0,0,0
105,Other,Others,0,<50K,0,0,Good,1,1,2016,25000.0,3,Other,0,0.0384874474869226,1,1,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0,0
105,Other,Others,0,<50K,0,0,Good,1,1,2017,25000.0,3,Other,0,0.038750479412292,1,2,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,0,0,0
105,Other,Others,0,<50K,0,0,Good,1,1,2018,25000.0,3,Other,0,-0.0144992639814415,1,3,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,3,0,0,0
105,Other,Others,0,<50K,0,1,Good,1,1,2019,25000.0,3,Other,0,0.7542258460102207,1,4,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4,0,0,0
105,Other,Others,0,<50K,0,1,Good,1,1,2020,25000.0,3,Other,0,0.6049227988001813,1,5,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,5,1,1,0
105,Other,Others,0,<50K,0,0,Good,1,1,2021,25000.0,3,Other,0,-0.1000031173259811,1,6,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6,1,1,1
105,Other,Others,0,50K-100K,0,0,Good,1,1,2022,75000.0,3,Other,0,-0.1302890151352377,2,7,True,11,0,1.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,7,1,0,1
105,Other,Others,0,200K+,0,0,Good,1,1,2023,150000.0,3,Other,0,0.0670572626617587,2,8,True,11,0,3.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,8,1,0,1
105,Other,Others,0,<50K,0,0,Good,1,1,2024,25000.0,3,Other,0,-0.117264917851205,1,9,True,11,0,0.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,9,1,0,1
105,Other,Others,0,100K-200K,0,0,Good,1,1,2025,150000.0,3,Other,0,0.0017280799403935,2,10,True,11,0,2.0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,10,1,0,1
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2015,75000.0,3,North,0,0.3158409875711971,2,0,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,0
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2016,75000.0,3,North,0,0.4961828287089464,2,1,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1,0,0,0
106,Uttar Pradesh,Others,0,200K+,1,0,Good,1,1,2017,150000.0,3,North,0,0.4132283293379333,2,2,True,11,0,3.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2,0,0,0
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2018,75000.0,3,North,0,0.4050269526816551,2,3,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,3,0,0,0
106,Uttar Pradesh,Others,0,50K-100K,1,1,Good,1,1,2019,75000.0,3,North,0,1.0831840825989716,2,4,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,4,0,0,0
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2020,75000.0,3,North,0,0.5018270750694696,2,5,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,5,1,1,0
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2021,75000.0,3,North,0,0.5346445606869468,2,6,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,6,1,1,1
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2022,75000.0,3,North,0,0.2934835895081695,2,7,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7,1,0,1
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2023,75000.0,3,North,0,0.3125416080728076,2,8,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8,1,0,1
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2024,75000.0,3,North,0,0.2623136980987252,2,9,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,9,1,0,1
106,Uttar Pradesh,Others,0,50K-100K,1,0,Good,1,1,2025,75000.0,3,North,0,0.4521555477249599,2,10,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,10,1,0,1
107,Telangana,Madhubani Paintings,1,<50K,1,1,Good,1,1,2015,25000.0,3,South,2,0.9927346123702318,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,0
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2016,25000.0,3,South,2,0.3723814119200625,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2017,25000.0,3,South,4,0.2340728140867652,1,2,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0,0,0
107,Telangana,Madhubani Paintings,1,100K-200K,1,0,Good,1,1,2018,150000.0,3,South,5,0.5039221710094675,2,3,True,11,0,2.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,3,0,0,0
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2019,25000.0,3,South,5,0.5862905939183682,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4,0,0,0
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2020,25000.0,3,South,9,0.318366444719057,1,5,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,5,1,1,0
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2021,25000.0,3,South,1,0.4559519689649864,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,6,1,1,1
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2022,25000.0,3,South,3,0.5293431642750402,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,7,1,0,1
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2023,25000.0,3,South,1,0.3904042854082348,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,8,1,0,1
107,Telangana,Madhubani Paintings,1,<50K,1,1,Good,1,1,2024,25000.0,3,South,0,1.025814422765528,1,9,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,9,1,0,1
107,Telangana,Madhubani Paintings,1,<50K,1,0,Good,1,1,2025,25000.0,3,South,14,0.4718102704112273,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,10,1,0,1
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2015,25000.0,3,North,0,0.5430859289796109,1,0,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2016,25000.0,3,North,1,0.5637103923370621,1,1,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2017,25000.0,3,North,5,0.4839687842286198,1,2,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,0,0,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2018,25000.0,3,North,2,0.6888485399277049,1,3,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,0,0,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2019,25000.0,3,North,7,0.7211400130248491,1,4,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4,0,0,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2020,25000.0,3,North,0,0.7301917299152317,1,5,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,5,1,1,0
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2021,25000.0,3,North,10,0.4736953818100058,1,6,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,6,1,1,1
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2022,25000.0,3,North,5,0.621560754801613,1,7,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,7,1,0,1
108,Punjab,Chikan Craft,1,<50K,0,0,Good,1,1,2023,25000.0,3,North,10,0.122141896456014,1,8,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8,1,0,1
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2024,25000.0,3,North,5,0.6230130333291736,1,9,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,9,1,0,1
108,Punjab,Chikan Craft,1,<50K,0,1,Good,1,1,2025,25000.0,3,North,2,0.6222404091835056,1,10,True,11,0,0.0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,10,1,0,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2015,25000.0,3,North,4,0.3356474810295762,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,0,0,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2016,25000.0,3,North,0,0.3952527996526981,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,1,0,0,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2017,25000.0,3,North,3,0.3198827505287768,1,2,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,2,0,0,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2018,25000.0,3,North,5,0.3988422962429689,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,0,0,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2019,25000.0,3,North,0,0.3815568458582938,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,4,0,0,0
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,1,Good,1,1,2020,25000.0,3,North,5,1.215519261992246,1,5,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,5,1,1,0
109,Uttar Pradesh,Sanganer Block Print,1,50K-100K,1,0,Good,1,1,2021,75000.0,3,North,3,0.3989583276287418,2,6,True,11,0,1.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,6,1,1,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,7,0.4810034060853577,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,7,1,0,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2023,25000.0,3,North,9,0.4650673283981618,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,8,1,0,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2024,25000.0,3,North,10,0.4163014337271336,1,9,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9,1,0,1
109,Uttar Pradesh,Sanganer Block Print,1,<50K,1,0,Good,1,1,2025,25000.0,3,North,13,0.4816934621584447,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,10,1,0,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2015,25000.0,3,North,4,1.1368313544844546,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,0,0,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2016,25000.0,3,North,2,1.0076259213393013,1,1,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2017,25000.0,3,North,6,1.0002398519608853,1,2,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,2,0,0,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2018,25000.0,3,North,0,0.9555027146452434,1,3,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,3,0,0,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2019,25000.0,3,North,2,1.0291631428691186,1,4,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,4,0,0,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,0,Good,1,1,2020,25000.0,3,North,6,0.4955790082400667,1,5,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,5,1,1,0
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2021,25000.0,3,North,7,0.8427666349902614,1,6,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,6,1,1,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,0,Good,1,1,2022,25000.0,3,North,3,0.5981087518625152,1,7,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,7,1,0,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2023,25000.0,3,North,6,1.077607910119089,1,8,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,8,1,0,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2024,25000.0,3,North,7,0.8825074047991345,1,9,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,9,1,0,1
110,Uttar Pradesh,Banaras Zardozi,1,<50K,1,1,Good,1,1,2025,25000.0,3,North,14,0.9991490392818948,1,10,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,10,1,0,1
111,Bihar,Others,1,<50K,0,1,Good,1,1,2015,25000.0,3,East,4,0.5817292339493569,1,0,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2016,25000.0,3,East,1,0.3889993839356943,1,1,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2017,25000.0,3,East,5,0.6537199110092984,1,2,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,2,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2018,25000.0,3,East,3,0.696087081523544,1,3,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,3,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2019,25000.0,3,East,5,0.3979209124176802,1,4,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4,0,0,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2020,25000.0,3,East,0,0.5560562266461287,1,5,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,5,1,1,0
111,Bihar,Others,1,<50K,0,1,Good,1,1,2021,25000.0,3,East,2,0.770028858616845,1,6,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,6,1,1,1
111,Bihar,Others,1,<50K,0,1,Good,1,1,2022,25000.0,3,East,0,0.7038211202834426,1,7,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,7,1,0,1
111,Bihar,Others,1,200K+,0,1,Good,1,1,2023,150000.0,3,East,10,0.5699239958016176,2,8,True,11,0,3.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,8,1,0,1
111,Bihar,Others,1,<50K,0,1,Good,1,1,2024,25000.0,3,East,13,0.618439214675854,1,9,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,9,1,0,1
111,Bihar,Others,1,<50K,0,1,Good,1,1,2025,25000.0,3,East,0,0.4695815066932496,1,10,True,11,0,0.0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,1,0,1
112,Uttar Pradesh,Chikan Craft,1,<50K,0,0,Good,1,1,2015,25000.0,3,North,1,0.0340994579126339,1,0,True,11,0,0.0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0,0,0,0
